customer_id,customer_name,age,account_type,account_balance,years_with_bank,state,credit_score,monthly_banking_revenue
CUST-437031,Jennifer Miller,43,Checking,56963.63,11,MA,586,23.47
CUST-558807,Amanda Jensen,35,Student,1117.74,3,NE,539,8.52
CUST-821682,Brittney Knapp,31,Savings,36681.24,13,MD,714,15.59
CUST-898183,Lindsey Mosley,44,Student,4703.09,15,MD,662,14.0
CUST-152416,Chad Dalton,33,Student,1306.9,2,RI,538,7.41
CUST-109631,Jaclyn Maldonado,47,Premium,493220.18,18,AK,710,140.32
CUST-111856,Mary Wade,30,Checking,42785.2,1,NM,637,60.4
CUST-281393,Jeffrey Lara,68,Business,556300.1,13,MO,772,248.99
CUST-275194,Karina Zamora,22,Premium,902143.21,1,TN,673,139.01
CUST-341049,Candice Oliver,66,Business,639187.21,25,VA,662,410.26
CUST-301986,Christopher Riggs,40,Savings,23286.37,2,ND,767,35.34
CUST-152386,Aaron Pham,59,Checking,65466.66,37,NH,754,43.9
CUST-505464,Jeremy Dennis,41,Student,5021.92,12,CO,733,14.5
CUST-352695,Danielle Davis,67,Student,5100.95,19,NE,676,8.15
CUST-58987,Ashley Lee,38,Checking,18084.38,12,KY,778,16.65
CUST-965761,Danielle Lopez,75,Business,248962.98,21,OR,849,431.47
CUST-408676,George Chambers,39,Student,3751.53,17,GA,658,12.37
CUST-122494,Jessica Salazar,29,Checking,26967.39,0,GA,689,45.07
CUST-665176,Patrick Chang,28,Checking,10154.13,9,MI,637,30.04
CUST-966772,Nicholas Williams,55,Student,4634.97,9,SD,711,11.21
CUST-630424,Ronald Jenkins,18,Premium,26552.12,0,VT,805,149.72
CUST-984368,Courtney Harris,28,Premium,410141.69,1,TN,603,107.07
CUST-763543,Gregory Thomas,26,Checking,8959.48,3,CA,627,53.35
CUST-660309,Colton Morgan,31,Savings,40600.84,11,VA,610,63.44
CUST-419106,Travis Craig,18,Premium,767727.55,0,NJ,690,179.41
CUST-691570,Leslie Patel,48,Checking,5194.14,20,WA,850,58.27
CUST-423855,Benjamin Reid,52,Checking,60019.89,33,KS,640,13.67
CUST-168052,Nancy Young,26,Student,4798.2,6,ID,672,12.73
CUST-233449,Gerald Beck,51,Premium,257682.01,32,NV,639,148.26
CUST-846675,Ashley Khan,45,Savings,9247.44,23,NV,831,37.5
CUST-639959,John Taylor,39,Student,2145.88,3,SC,529,12.87
CUST-84852,Darrell Hamilton,58,Premium,597860.18,27,LA,705,50.78
CUST-794538,Logan Bailey,19,Student,3120.82,0,MO,714,3.39
CUST-455313,Melissa Hunter,30,Checking,15647.17,9,OR,715,5.93
CUST-207257,Jacob Lewis,73,Student,1872.21,26,FL,665,13.87
CUST-917570,Steven Edwards,61,Student,5502.7,32,OK,581,11.36
CUST-261423,Lauren Newman,22,Savings,20986.23,2,MO,841,72.74
CUST-812045,Jennifer Obrien,49,Student,6194.83,15,LA,730,0.24
CUST-455942,Evelyn Collier DVM,62,Business,337742.97,30,AL,637,103.71
CUST-870670,Dr. Andrew Garcia,57,Student,4849.38,17,GA,733,5.39
CUST-206010,Wanda Wells,25,Savings,21723.66,3,WY,801,30.96
CUST-137221,Brittany Roman,64,Premium,800897.4,3,ID,577,128.7
CUST-91626,Nathan Delacruz,48,Student,1409.46,22,IA,661,12.21
CUST-907687,Kaylee Robinson MD,66,Business,619873.87,14,MA,567,149.22
CUST-996825,Cody Bond,85,Student,3350.18,20,VA,666,12.15
CUST-306987,Victor Lang,56,Savings,51072.98,37,ID,790,66.35
CUST-834549,Susan Graham,42,Savings,12438.3,6,NY,670,68.59
CUST-791142,Jay Berry,37,Checking,24238.18,1,NJ,609,51.4
CUST-666430,Michael Jones,49,Student,5569.57,20,VT,669,5.1
CUST-731986,Jesus Casey,37,Checking,28018.07,12,AK,643,18.6
CUST-962233,Brian White,53,Business,348391.53,30,RI,616,139.71
CUST-833236,Kenneth Fowler,41,Business,255789.25,15,WY,751,328.13
CUST-831564,Spencer Rodriguez,48,Student,1153.83,8,AL,596,14.72
CUST-785540,Michael Lewis,44,Student,1724.09,8,OR,714,10.17
CUST-195178,James Jones,59,Checking,59556.22,37,RI,619,23.19
CUST-992345,Jordan Wells,36,Checking,28002.94,13,AK,624,72.5
CUST-891984,Mark Miller,35,Premium,280412.14,17,PA,712,91.7
CUST-63995,Gwendolyn Burns,53,Savings,19978.82,3,WA,764,33.52
CUST-931062,Timothy Garcia,43,Checking,19063.36,8,AZ,567,13.62
CUST-147400,Andrew Barnes,55,Premium,1047181.95,23,WA,692,131.82
CUST-99626,Christopher Edwards,45,Student,4458.45,24,ND,577,7.32
CUST-454147,Edward Paul,42,Checking,54755.16,4,ID,584,12.65
CUST-536164,Arthur Golden,52,Student,5905.09,26,HI,645,1.87
CUST-563284,Carmen Mcmahon,37,Premium,537604.12,13,MT,557,121.92
CUST-867376,Crystal Smith,60,Student,2123.49,10,RI,659,7.15
CUST-467208,Julie Wood,46,Student,3156.35,11,KY,621,0.1
CUST-324985,Mr. Robert Phillips Jr.,20,Checking,47002.43,0,ME,637,19.15
CUST-990991,Roger Kelly,39,Savings,19262.97,19,AK,703,8.74
CUST-322151,Bethany Moore,39,Business,192603.26,3,PA,622,402.48
CUST-152347,Christy Chang,22,Business,58813.56,3,CA,683,482.04
CUST-626106,Jennifer Jones,33,Business,32495.57,3,AR,785,163.71
CUST-690212,Steven Braun,47,Checking,57845.55,22,DE,724,36.67
CUST-124525,Amber Hall,41,Savings,33013.19,9,MA,696,58.26
CUST-519782,Michael Taylor,31,Checking,35925.5,10,MD,585,33.4
CUST-367725,Jillian Garcia,45,Premium,490928.7,24,NJ,725,137.41
CUST-30025,Cody Davis,18,Checking,25610.97,0,FL,640,44.87
CUST-942896,Reginald Woodard,72,Savings,53713.52,36,NE,718,66.34
CUST-797385,Alexa Thompson,68,Student,964.49,8,OK,629,1.82
CUST-515037,Aimee Duncan,38,Premium,1089500.48,20,CT,757,47.82
CUST-771469,Joanna Maldonado,54,Savings,24132.18,36,TX,672,39.97
CUST-348405,Dakota Hanna,26,Premium,706504.93,1,NM,772,150.66
CUST-421860,Wanda Brooks DDS,82,Business,381600.08,3,DE,554,98.64
CUST-332123,Pamela Dyer,66,Savings,152.38,38,OH,642,36.63
CUST-853522,Michael Bell DVM,39,Student,940.84,21,AK,701,7.2
CUST-288630,Barbara Welch,26,Premium,470293.89,0,NY,677,169.75
CUST-395080,Meagan Miller,20,Business,447054.33,1,WA,718,425.7
CUST-514993,Bobby Russell,78,Business,136234.2,10,TN,628,381.37
CUST-202697,Jessica Gibson,42,Student,2027.28,7,MA,670,11.58
CUST-956411,Matthew Holder,59,Student,100.49,7,OR,712,5.99
CUST-61097,Michael Yang,58,Premium,797270.77,32,MD,639,63.63
CUST-299901,Rachel Jones,51,Checking,60256.2,14,ND,410,32.51
CUST-149919,Aaron Salazar,55,Savings,61845.72,1,AK,582,24.24
CUST-698154,Janet Brock,40,Premium,741165.92,5,WY,739,167.97
CUST-951312,Brian Alvarez,21,Student,4349.48,1,NV,767,11.98
CUST-270745,Douglas Martinez,43,Business,363267.24,11,WV,796,51.6
CUST-252028,Jason Williams,31,Savings,29368.23,11,ND,534,57.11
CUST-332737,Autumn Yates,44,Business,517620.66,16,TN,726,160.62
CUST-29835,Michelle Johnson,55,Premium,526852.75,30,MA,589,128.36
CUST-834561,Taylor Mathews,20,Business,319116.96,0,NH,655,141.63
CUST-564887,Jeremiah Hernandez,52,Business,280248.52,7,AL,717,482.13
CUST-762678,Christopher Thomas,68,Checking,6112.34,37,KY,650,55.23
CUST-732862,Crystal Cox,18,Premium,535845.19,0,AZ,775,114.79
CUST-134912,Amy Robinson,47,Business,173956.63,12,IL,702,390.25
CUST-529528,Hannah Brown,56,Business,578230.48,24,ID,781,318.97
CUST-288215,Tony Price,44,Checking,13968.77,22,NM,774,52.28
CUST-551805,Julie Wilson,53,Student,5089.05,33,WA,627,5.93
CUST-48916,Brian Thomas,41,Business,542736.39,10,NE,729,483.48
CUST-214082,Karen Chandler,34,Student,5083.96,0,IL,750,11.9
CUST-158942,Antonio Pace,47,Student,432.43,27,CT,710,3.85
CUST-857646,Michael Clay,66,Checking,31705.29,17,RI,708,26.42
CUST-145580,Samantha Jones,46,Student,2239.77,8,NM,673,6.6
CUST-75062,Jennifer Conrad,42,Premium,603641.36,9,AK,704,45.72
CUST-105910,Dr. Melissa Levy,65,Premium,1358113.18,20,IA,631,41.74
CUST-136099,Steven Anderson,34,Savings,52346.87,14,ME,782,48.25
CUST-937932,Denise Santos,36,Student,1818.87,8,MO,697,8.5
CUST-489162,Michelle Harrell,36,Business,11245.26,15,KS,545,206.54
CUST-37243,Jared Dougherty,47,Premium,844385.27,20,MN,769,62.54
CUST-375670,Ashley Sims,44,Premium,55590.46,7,ND,561,165.44
CUST-74987,Cynthia Mcdowell,46,Savings,53847.45,13,TN,619,66.45
CUST-71734,Mark Keller PhD,18,Premium,516222.2,0,MA,673,63.27
CUST-946062,Samantha Norman,52,Student,6277.32,11,MT,774,3.05
CUST-434266,Julie Phillips,71,Checking,8257.25,31,IN,732,22.41
CUST-263616,Ms. Heather Greene,59,Savings,951.14,27,CT,577,19.34
CUST-228180,Jeffery Jackson,69,Student,6695.11,31,NJ,781,13.2
CUST-369100,Barbara Martinez,39,Savings,10725.48,2,DE,734,40.97
CUST-633778,Chloe Miller,53,Student,2762.4,0,RI,797,3.51
CUST-509677,Maria Robinson,42,Student,4183.53,13,ID,620,1.13
CUST-567095,Cynthia Smith,37,Checking,43319.37,10,OH,751,7.11
CUST-191364,Jacqueline Hughes,18,Premium,900538.77,0,DE,440,145.12
CUST-428740,Allen Morton,58,Business,173350.59,28,KS,701,302.21
CUST-638425,David Anderson,45,Business,219525.05,4,IA,575,114.21
CUST-15077,Kelly Allen,19,Student,4359.5,1,SC,629,14.17
CUST-472721,Carrie May,50,Checking,2287.92,13,FL,633,71.73
CUST-324512,Roberta Koch,58,Premium,676352.02,14,FL,603,52.4
CUST-446685,Kelli Olson DDS,37,Savings,18191.76,16,WI,736,41.95
CUST-59534,Jeffrey Robinson,39,Business,477930.4,0,WY,653,118.52
CUST-869784,Kyle Campos,35,Checking,31277.08,10,IA,613,23.01
CUST-408812,Joshua West,50,Checking,38706.63,6,OR,718,72.46
CUST-201149,Michael Martin,48,Business,521966.69,26,IA,630,351.36
CUST-298665,Diana Martinez,41,Premium,698080.54,15,ID,807,184.21
CUST-477018,Carly Carey,23,Student,1250.09,1,MN,830,8.1
CUST-104679,Rose Lopez,46,Savings,11841.75,18,MS,665,58.99
CUST-8141,Susan Smith,59,Business,24517.01,28,HI,514,477.85
CUST-669402,Austin Moss,65,Checking,34848.56,36,MI,828,23.27
CUST-270411,Jennifer Gilbert,61,Premium,367609.29,1,PA,511,29.07
CUST-345125,Elizabeth Howard,56,Premium,1302076.23,17,NE,811,70.16
CUST-456703,Amber Avila,68,Savings,58369.13,8,SC,567,19.13
CUST-167090,Daniel Chen,60,Premium,1130044.62,38,WV,823,113.92
CUST-6273,William Barajas,45,Business,78540.17,3,AK,563,343.86
CUST-776559,James Taylor,57,Business,182036.68,3,WI,764,360.01
CUST-232744,Cynthia Mcmillan,42,Student,5652.18,13,VT,584,5.19
CUST-288298,Melissa Phillips,59,Checking,62970.29,2,AZ,618,56.15
CUST-86792,Aaron Jacobs,50,Business,121104.48,26,KS,804,271.73
CUST-283150,Courtney Salas,20,Business,182338.86,0,NJ,752,313.82
CUST-433357,Christopher Ray,41,Premium,325250.77,16,OH,665,49.92
CUST-535641,Joshua Williams,52,Business,309005.43,18,TN,618,75.25
CUST-999187,Nicholas Bray,27,Premium,140545.43,6,VT,537,29.49
CUST-628736,Kyle Freeman,63,Savings,31688.63,26,NV,650,54.53
CUST-351828,Edward Williams,53,Premium,546233.19,11,WI,641,56.87
CUST-381756,Brian Snyder,27,Premium,696324.61,6,MD,732,68.4
CUST-86823,Audrey Bryant,49,Checking,26329.62,18,MT,661,26.39
CUST-6894,Katherine Castro,49,Premium,303518.7,29,AK,603,107.99
CUST-148230,David Cook,60,Checking,12623.3,31,NJ,783,45.63
CUST-311090,Kathleen Douglas,56,Premium,191108.69,17,PA,650,79.48
CUST-273186,James Edwards,45,Business,474367.57,1,MA,805,360.74
CUST-34478,Sherri Knapp,64,Student,1180.25,3,CT,839,2.32
CUST-293589,Adam Nelson,33,Checking,12624.72,6,OH,610,16.52
CUST-301769,Johnny Williams,47,Premium,1191741.24,21,ME,712,127.81
CUST-425900,Edward Wilson,42,Business,118723.87,9,UT,648,108.97
CUST-943411,Kenneth Williams,64,Savings,7608.45,13,MO,672,42.42
CUST-537836,Whitney Potter,26,Business,242643.31,6,FL,592,362.46
CUST-738819,Charles Mercado,48,Student,1835.32,5,WI,850,5.65
CUST-248745,Katherine Hendrix,30,Student,4493.09,3,TX,654,8.33
CUST-473413,Joseph Turner,81,Premium,195391.86,38,NC,641,33.71
CUST-612895,Katrina Dillon,51,Business,557004.57,9,IA,830,436.56
CUST-800149,Charles Lane,30,Student,4281.65,8,LA,655,1.56
CUST-985148,Elizabeth Diaz,37,Student,320.99,14,ND,558,10.49
CUST-762291,Natalie Mitchell,68,Student,5077.73,37,AK,633,14.25
CUST-35467,Stephanie Duffy,31,Checking,40304.99,1,TX,644,63.77
CUST-805556,Edward Martin,58,Student,5744.71,7,HI,689,2.75
CUST-892167,Steve Crawford,33,Business,207868.5,13,NE,712,93.89
CUST-710847,Jay Patel,57,Checking,37916.81,6,NH,678,26.74
CUST-668234,Eric Simpson,41,Premium,763680.38,12,PA,761,123.83
CUST-798051,David Mcgee,42,Checking,31948.3,16,IN,808,47.78
CUST-467287,Deanna Walker,33,Savings,38413.03,9,NJ,617,49.71
CUST-475727,Kayla Oconnell,31,Business,30191.92,2,NM,660,263.01
CUST-750096,Kristin Johnson,45,Student,4583.85,25,AR,573,0.89
CUST-356183,Kayla Gomez,46,Premium,899241.92,0,SC,725,54.05
CUST-691230,Herbert Rice,23,Savings,47100.8,2,MT,638,51.5
CUST-44756,Blake Odom,53,Savings,62321.72,20,OH,592,7.74
CUST-275119,Ashley Nunez,40,Checking,45792.28,20,CT,767,44.03
CUST-197636,Lindsey Bass DDS,71,Checking,27760.26,40,VT,715,67.19
CUST-894558,Lori Simon,42,Savings,55369.12,6,VA,639,69.46
CUST-539801,Eric Soto,58,Checking,16361.69,40,PA,770,40.57
CUST-104266,Troy Walker,27,Premium,267041.31,9,VT,752,156.21
CUST-553283,Scott Medina,35,Savings,19216.39,17,TN,611,26.8
CUST-548606,Kevin Dominguez,42,Premium,1128572.91,3,OK,759,118.52
CUST-435231,Miss Christine Simon,49,Checking,13301.0,17,LA,702,22.6
CUST-765232,Kevin Cross,50,Checking,2932.94,26,WA,717,71.63
CUST-834116,Crystal Evans,43,Business,118562.82,13,KS,730,105.06
CUST-834405,Caleb Sims,35,Business,250127.74,9,ID,732,383.59
CUST-186547,Natalie Cox DDS,57,Checking,35442.98,39,NH,735,44.14
CUST-977283,Diana Ferguson PhD,56,Checking,39202.38,37,AK,717,65.03
CUST-262538,Charles Fritz,62,Student,462.3,7,NE,498,1.59
CUST-274891,Cynthia Holt,57,Checking,18214.69,15,MI,838,58.84
CUST-157211,Brenda Doyle,35,Student,366.5,17,GA,621,2.17
CUST-543699,Joseph Parker,64,Premium,587417.96,1,HI,605,57.07
CUST-235632,Tammy Lee,34,Checking,42793.28,2,NC,693,72.98
CUST-367192,Jeanette Hurley,33,Student,3652.82,5,CO,750,1.8
CUST-123609,Bryan Ferguson,33,Premium,537288.23,13,NE,708,172.72
CUST-283503,Nathan Wyatt,49,Student,5385.31,14,SC,813,13.97
CUST-760147,Mark Mercer,62,Savings,33797.6,20,WA,637,47.66
CUST-52968,Kimberly Davenport,26,Student,806.01,7,MT,747,12.5
CUST-604749,Theresa Jones,35,Savings,37259.17,7,CT,653,72.13
CUST-516885,Cassandra Lee,29,Student,4981.39,11,MA,734,10.89
CUST-678246,Caleb Haney,35,Savings,2461.34,16,RI,677,64.12
CUST-529142,Jessica Gonzales,44,Savings,15734.56,0,UT,694,19.77
CUST-674016,Gabriel Stevens,54,Savings,32273.78,19,PA,660,62.67
CUST-677482,Lisa Scott,33,Student,4705.33,14,PA,531,1.85
CUST-176957,Oscar Newman,46,Business,138315.76,9,NM,667,409.9
CUST-661650,Robert Duncan,34,Checking,1772.51,15,CA,685,20.29
CUST-912478,Patrick Baker,57,Checking,53527.42,37,CA,768,5.71
CUST-392790,Randy Mills,21,Premium,237716.68,0,OH,651,147.67
CUST-276920,Michael Decker,59,Checking,60332.35,11,DE,807,27.02
CUST-565918,Ronald Jones,32,Checking,16487.21,6,NC,790,26.48
CUST-985941,Miguel Freeman,24,Student,646.34,3,WY,771,10.04
CUST-582335,Christine Smith,40,Student,1643.01,6,OK,805,13.17
CUST-720801,Mary Rogers,38,Checking,16116.59,17,FL,655,20.86
CUST-17044,Robert Nguyen,42,Savings,42707.45,12,AZ,557,54.2
CUST-343873,David Faulkner,18,Premium,239131.89,0,NC,720,43.74
CUST-641468,Michael Bartlett,59,Checking,46249.17,36,WY,728,6.19
CUST-692869,Robert Stevens,26,Business,316185.89,6,ND,718,349.53
CUST-404453,Tara Anderson,30,Student,935.3,4,NC,712,6.31
CUST-797038,Anthony Scott,61,Business,658882.89,30,WA,709,344.9
CUST-778345,Matthew Wood,67,Premium,1027597.72,8,LA,668,91.89
CUST-136328,Tanya Morales,41,Business,397404.44,15,OK,685,334.41
CUST-760648,Frank Foster DDS,24,Premium,929145.66,4,NC,647,79.88
CUST-998815,Aaron Rosario,40,Business,496148.11,8,ND,657,449.31
CUST-519613,Ashley Garcia,49,Checking,40538.96,2,TX,561,16.23
CUST-171757,Morgan Woodard,27,Premium,718824.98,9,OH,770,190.63
CUST-292329,Jason Craig,18,Premium,86956.47,0,TN,729,33.34
CUST-401311,Shawn Hamilton,39,Premium,600016.92,11,SD,692,138.38
CUST-2666,Adrienne Evans,68,Student,6943.85,23,IN,669,1.54
CUST-734895,Rebecca Townsend,54,Student,925.55,20,OR,684,10.7
CUST-935487,Jessica Foster,43,Savings,50094.55,15,AZ,661,52.84
CUST-426516,Phillip Myers,55,Premium,895708.77,27,OR,621,157.9
CUST-33001,Lisa Rogers,28,Premium,44258.16,0,MN,685,39.77
CUST-345880,Kathy Park,47,Premium,178056.66,25,RI,534,81.65
CUST-657884,Dr. Shelly Clark,44,Checking,24044.46,20,MO,581,49.54
CUST-659462,Dillon Clark,54,Premium,423594.4,3,SD,535,112.34
CUST-523879,Keith Rosario IV,73,Business,235664.22,35,CO,652,340.9
CUST-488366,David Miller,32,Premium,199519.34,9,CO,657,105.57
CUST-367771,Brenda Rodriguez,53,Checking,25286.51,17,KS,751,12.61
CUST-729241,Ronald Warner,40,Student,2052.58,20,AZ,564,9.11
CUST-843204,Kimberly Vasquez,26,Premium,280066.29,5,ID,702,143.1
CUST-921108,David Thomas,59,Checking,34973.7,39,SD,769,48.84
CUST-901852,Joshua Erickson,47,Savings,53636.47,7,TN,757,37.98
CUST-857094,Jennifer Villarreal,73,Premium,573311.97,11,HI,775,159.49
CUST-595980,Amber Riley,58,Savings,26080.96,0,LA,615,24.08
CUST-930002,Kimberly Burton,59,Checking,4772.47,4,WY,716,45.43
CUST-453100,John Hogan,54,Student,5934.39,12,VT,780,7.1
CUST-205724,Tracy Solomon,50,Checking,18422.53,13,RI,671,37.09
CUST-615001,Danielle Mcgee,28,Business,205932.4,10,SC,656,136.68
CUST-112882,Julie Haynes,48,Checking,26867.56,13,VT,702,62.34
CUST-309873,Shane Harper,48,Student,1456.64,17,NM,756,10.83
CUST-856666,Erin Hernandez,57,Checking,22155.89,15,WY,675,26.56
CUST-8301,Victoria Lopez,32,Checking,4065.13,8,SC,710,48.18
CUST-356964,Troy Moore,78,Business,749192.78,21,MS,705,409.3
CUST-682448,Elizabeth Craig DDS,40,Savings,22039.8,9,WY,722,56.48
CUST-122688,Jimmy Jones,53,Business,555710.34,13,HI,726,154.9
CUST-329502,Aaron Braun,65,Business,506809.72,9,MS,710,150.4
CUST-525148,April Roberts,64,Student,2247.56,38,DE,698,11.63
CUST-318448,Michael Campbell,67,Student,2710.33,11,NM,776,10.18
CUST-196895,Kelly Powell,58,Premium,267989.14,28,CT,743,160.67
CUST-869819,Christian Evans,79,Checking,15202.46,14,OH,766,47.77
CUST-244340,Jennifer Stewart,32,Savings,16118.21,2,IN,699,42.37
CUST-908179,Christopher Walker,41,Checking,49492.3,3,AK,845,27.81
CUST-20624,Carrie Huang,63,Checking,3383.46,40,NJ,842,13.35
CUST-329149,Juan Robinson,33,Savings,41301.26,1,OH,768,63.25
CUST-851355,Jeremiah Morton,24,Business,231993.87,6,GA,552,440.3
CUST-36006,Christopher Ramirez,39,Savings,23684.04,15,ID,800,42.82
CUST-173642,Julia Zimmerman,30,Checking,2402.38,8,LA,678,20.72
CUST-101441,David Vaughn,62,Student,3679.16,37,MT,747,8.4
CUST-148528,Angela Shaw,78,Savings,44030.46,18,NM,680,45.29
CUST-989390,Tricia Woodard,38,Business,285960.18,2,OR,592,473.4
CUST-983636,Dr. Paul Charles,39,Savings,7095.91,0,MT,591,21.33
CUST-760993,Nicolas Estes,18,Business,174091.27,0,ME,837,265.86
CUST-373531,Hunter Kelley,45,Premium,209844.03,22,AZ,850,111.43
CUST-759933,Michelle Bass,32,Business,101950.35,14,ND,645,209.14
CUST-843223,Angel Stevenson,33,Student,4871.45,7,MS,628,1.83
CUST-914179,Kendra Buchanan,58,Business,560889.64,39,LA,725,255.05
CUST-83505,Lawrence Rodriguez,58,Business,430085.7,40,WA,787,405.47
CUST-32763,Joshua Lynch,61,Savings,11115.76,32,UT,599,50.88
CUST-755582,Lisa Vargas,37,Student,5174.3,18,KS,689,13.86
CUST-223540,Dr. Kevin Evans,85,Premium,667984.96,19,AZ,741,172.72
CUST-710943,Hannah Smith,46,Checking,22272.92,23,NM,733,24.5
CUST-878537,Jessica Goodwin,35,Student,5107.1,9,MO,700,14.26
CUST-620126,Ruben Johnson,59,Business,20348.61,35,WV,677,338.45
CUST-657477,Jennifer Hall,33,Savings,51921.14,0,DE,673,13.81
CUST-852319,Rachel Jackson,40,Student,1466.21,0,NC,571,10.86
CUST-25685,Timothy Baker,36,Premium,716563.04,14,OK,568,56.04
CUST-739576,Melissa Stone,26,Savings,25856.53,2,LA,588,31.18
CUST-137948,Johnny Hart,59,Savings,35115.82,38,AZ,799,53.6
CUST-465190,Bruce Hayes,21,Premium,377697.52,3,AL,806,108.69
CUST-226313,Kimberly Jenkins,28,Business,313278.12,9,NH,739,467.53
CUST-345312,Jennifer Gamble,48,Business,355755.44,11,DE,730,275.92
CUST-546508,Albert Pacheco,27,Business,281727.31,1,MT,535,392.37
CUST-120854,Sheryl Austin,32,Checking,34471.06,5,PA,714,71.8
CUST-463869,Daniel Miller,74,Student,4790.02,22,TX,597,12.38
CUST-30323,Stephanie Parsons,43,Student,3347.07,10,ND,620,7.74
CUST-986927,Whitney Martin,44,Business,532258.82,6,OK,525,345.58
CUST-471398,Kenneth Turner,67,Premium,214183.43,21,MI,681,142.66
CUST-168201,Mr. Christian Lopez,58,Checking,22223.55,23,OK,661,41.03
CUST-202325,Christopher Hall,47,Premium,43893.19,18,ME,770,73.13
CUST-149753,Amanda Hurley,46,Business,433260.3,15,MI,693,372.48
CUST-482991,Amy Davis,33,Student,476.32,1,NC,637,9.48
CUST-191146,Paul Anderson,29,Savings,28272.58,11,UT,620,67.54
CUST-106527,Derek Wilcox,63,Business,253184.2,18,SD,824,313.05
CUST-474035,Michael Frank,26,Student,552.08,1,MT,711,6.43
CUST-435372,Brittany Avila,40,Checking,31889.35,5,MS,791,20.6
CUST-205328,Kelly Lopez,47,Business,254452.06,2,AR,679,431.45
CUST-58885,Jeffery Mendez,33,Student,4837.39,1,WY,557,8.78
CUST-197181,Karen Jackson,56,Savings,2542.63,31,UT,708,12.43
CUST-278355,Jeffrey Lopez,50,Checking,58874.01,20,CT,632,26.03
CUST-309665,Brooke Dean,42,Savings,16288.24,10,MS,743,16.0
CUST-497709,Thomas Jackson,59,Student,1245.72,9,ME,585,3.59
CUST-503279,Joseph Foley,35,Business,56236.86,1,VT,568,156.3
CUST-473234,David Sanders,48,Checking,6641.16,20,DE,750,27.5
CUST-261724,Christina Ford,40,Premium,510806.38,4,SD,626,62.3
CUST-492339,Calvin Ryan,39,Savings,55293.89,12,AK,850,17.22
CUST-768038,Phillip Jordan,62,Savings,56885.9,34,ME,738,73.9
CUST-377366,Keith Collins,49,Student,2164.92,16,AL,678,1.88
CUST-666545,Shane Newton,31,Student,3203.11,9,MO,595,8.92
CUST-501850,Susan Brown,36,Checking,15236.97,3,MO,603,56.4
CUST-653285,Victoria Powell,35,Business,545176.01,7,MN,671,249.51
CUST-723929,Bryan Smith,44,Checking,44927.71,2,RI,630,52.51
CUST-350635,Kenneth Chen,52,Premium,595386.06,15,MS,664,127.57
CUST-566623,Jeffery Martinez,48,Checking,47664.51,27,MN,620,8.83
CUST-65123,Danny Fisher,55,Student,2858.47,3,NY,637,5.3
CUST-850506,Alvin Dougherty,69,Student,1945.55,6,IA,662,11.61
CUST-674128,Heather Moore,43,Savings,1100.66,0,NE,727,6.91
CUST-810669,Kelly Grant,57,Checking,64245.13,19,VA,753,41.77
CUST-483887,Crystal Franco,71,Student,4402.75,8,FL,732,11.95
CUST-813681,Maureen Nelson,43,Student,3966.69,16,MD,637,2.33
CUST-176611,Mrs. Paula Schneider,42,Business,326633.27,21,CO,798,489.68
CUST-398922,Beth Hall,24,Checking,4968.78,1,AR,614,74.61
CUST-574700,Wesley Hamilton,41,Savings,17845.38,23,CO,613,53.98
CUST-538183,Justin Mitchell,38,Premium,1055457.18,10,CO,824,76.34
CUST-202871,Robert Olson,40,Student,4832.09,8,MO,712,6.35
CUST-866724,William Parrish,20,Student,2171.6,1,AK,591,9.17
