SaleID,CustomerID,FirstName,LastName,Email,CustomerCity,CustomerState,LoyaltyMember,ProductID,ProductName,Category,UnitPrice,StoreID,StoreName,StoreCity,StoreState,SaleDate,Quantity,TotalAmount
2458,321,Kathleen,Sanchez,randolphandrew@example.net,Cynthiatown,GA,1,80,Home Item 80,Home,8.29,5,Store Coxton #5,Biancaview,TX,2023-08-15,2,16.58
2459,1810,Charles,Turner,joeljackson@example.net,Jacquelinebury,IL,0,45,Sports Item 45,Sports,165.62,15,Store Elizabethstad #15,East John,FL,2023-12-19,2,331.24
2460,1901,Jose,Martin,ujones@example.org,North James,GA,1,45,Sports Item 45,Sports,165.62,13,Store Rebeccaland #13,Bakerborough,NY,2024-06-14,2,331.24
2461,1867,Joseph,Chapman,jennifergreen@example.org,Rodriguezchester,IL,0,36,Home Item 36,Home,107.45,28,Store West Hunterville #28,Brianview,TX,2024-06-23,1,107.45
2462,753,Edward,Rubio,staceywilson@example.net,Ayalamouth,CA,0,75,Clothing Item 75,Clothing,159.87,40,Store Port Crystalstad #40,Port Scott,MI,2023-09-23,3,479.61
2463,522,Kenneth,Terry,ashleystephens@example.com,Hillside,IL,0,99,Sports Item 99,Sports,32.57,36,Store Greenfort #36,North Tylerburgh,NY,2024-09-08,2,65.14
2464,415,Jennifer,Rodriguez,owilliams@example.net,Port Patriciamouth,GA,1,70,Toys Item 70,Toys,164.27,5,Store Coxton #5,Biancaview,TX,2024-08-15,2,328.54
2465,1497,Eric,Wallace,daniel47@example.com,Lake Catherine,NC,1,76,Sports Item 76,Sports,18.74,14,Store Lindaberg #14,Staceyburgh,NY,2025-04-04,1,18.74
2466,1155,Sandra,King,carlos24@example.org,Port April,OH,1,36,Home Item 36,Home,107.45,7,Store Cassandraborough #7,New Robert,FL,2025-02-26,1,107.45
2467,1203,Bernard,Macdonald,adamwall@example.org,Jamesshire,NY,0,17,Toys Item 17,Toys,76.71,42,Store North Samanthafort #42,Lake David,FL,2024-04-15,3,230.13
2468,1179,Lee,Brown,jonathanbuchanan@example.com,Martinezburgh,OH,0,99,Sports Item 99,Sports,32.57,50,Store North Justin #50,Vazquezbury,NY,2025-03-29,1,32.57
2469,1980,Susan,Peters,pdixon@example.org,North Christopher,GA,0,76,Sports Item 76,Sports,18.74,48,Store Lake Nathaniel #48,Margaretborough,IL,2023-07-03,2,37.48
2470,970,Chris,Martinez,suttonrichard@example.com,West Reginaview,CA,0,79,Toys Item 79,Toys,83.87,14,Store Lindaberg #14,Staceyburgh,NY,2024-04-23,2,167.74
2471,475,Scott,Harris,james98@example.net,New Gavin,FL,0,22,Toys Item 22,Toys,19.52,14,Store Lindaberg #14,Staceyburgh,NY,2023-05-12,1,19.52
2472,1260,Shannon,Welch,benjamindavenport@example.com,New Ashley,PA,0,12,Sports Item 12,Sports,15.49,10,Store Javierchester #10,Port Joanne,OH,2025-04-19,4,61.96
2473,1792,Savannah,Grant,ubutler@example.net,Sparksmouth,PA,0,19,Sports Item 19,Sports,43.31,1,Store Martinshire #1,Port Mistyville,MI,2024-01-10,1,43.31
2474,1987,Jennifer,Parks,hamiltonkendra@example.net,Lewisstad,NY,0,42,Home Item 42,Home,75.36,4,Store Hallfurt #4,North Ashley,NC,2024-12-04,1,75.36
2475,901,Jeffrey,Khan,jenniferwilliams@example.net,Port Markside,NY,0,18,Sports Item 18,Sports,111.59,28,Store West Hunterville #28,Brianview,TX,2024-07-24,2,223.18
2476,620,Robert,Yu,keith09@example.net,Jessicashire,FL,1,86,Home Item 86,Home,185.97,33,Store East Sarah #33,West Jessicamouth,GA,2024-06-14,2,371.94
2477,1148,Sandra,Brown,danny17@example.com,East Manuelmouth,GA,0,98,Electronics Item 98,Electronics,112.94,26,Store Meganburgh #26,Port Sandratown,TX,2023-12-19,1,112.94
2478,1447,Brad,Jenkins,vanessamartinez@example.net,Jaredfurt,IL,1,49,Sports Item 49,Sports,184.13,31,Store Knightbury #31,Pereztown,FL,2025-04-11,3,552.39
2479,1070,Robert,Smith,krystalrandall@example.net,Matthewshire,IL,0,46,Toys Item 46,Toys,6.72,21,Store Ritterview #21,Hugheshaven,MI,2025-05-19,1,6.72
2480,1240,Anne,Martinez,xrivera@example.net,Tammyfort,OH,0,68,Toys Item 68,Toys,176.33,14,Store Lindaberg #14,Staceyburgh,NY,2023-11-21,1,176.33
2481,1708,Heidi,Nunez,benjamin04@example.org,East Jason,FL,1,22,Toys Item 22,Toys,19.52,18,Store Mitchellmouth #18,Hendricksshire,FL,2025-04-18,4,78.08
2482,896,Todd,Jones,jenniferkim@example.com,Mckenzieburgh,CA,0,92,Clothing Item 92,Clothing,109.03,36,Store Greenfort #36,North Tylerburgh,NY,2024-01-11,1,109.03
2483,1616,Laura,Boone,jason72@example.net,North Christopher,PA,0,57,Sports Item 57,Sports,91.88,17,Store Melindahaven #17,Sullivanstad,IL,2025-01-19,2,183.76
2484,1843,Brittany,Oneill,mccannjanet@example.com,East Williamchester,TX,0,88,Toys Item 88,Toys,63.76,28,Store West Hunterville #28,Brianview,TX,2023-07-16,1,63.76
2485,52,Sean,Moore,wcole@example.org,Katiehaven,TX,0,84,Toys Item 84,Toys,119.19,24,Store New Martinport #24,Port Matthewfurt,GA,2025-01-03,1,119.19
2486,709,Jacob,Nunez,whitemichael@example.com,Lewisbury,IL,0,60,Sports Item 60,Sports,21.06,47,Store New Jessica #47,Bowersstad,MI,2023-11-23,3,63.18
2487,1147,Tina,Stokes,danielgilmore@example.net,Camposchester,GA,1,55,Electronics Item 55,Electronics,182.71,13,Store Rebeccaland #13,Bakerborough,NY,2025-01-07,1,182.71
2488,1912,Justin,Stein,lreed@example.com,Jonathanstad,GA,1,49,Sports Item 49,Sports,184.13,48,Store Lake Nathaniel #48,Margaretborough,IL,2025-04-19,1,184.13
2489,740,John,Martinez,mark96@example.net,South Jeffery,CA,0,2,Sports Item 2,Sports,11.3,34,Store New Juanburgh #34,West Lisa,PA,2023-10-08,1,11.3
2490,636,Jeffery,Schneider,gbaldwin@example.org,North Ashleyview,OH,0,25,Books Item 25,Books,59.43,22,Store Riversland #22,Clarkview,CA,2024-03-26,1,59.43
2491,1876,Vanessa,Bowman,yolandamarks@example.net,Rodriguezborough,IL,1,13,Toys Item 13,Toys,54.01,17,Store Melindahaven #17,Sullivanstad,IL,2024-05-20,4,216.04
2492,1243,Kathleen,Allen,ybennett@example.net,Kellyhaven,FL,0,65,Clothing Item 65,Clothing,173.67,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-12-11,4,694.68
2493,1315,Julie,Ferrell,kwoods@example.com,New Melissa,GA,1,5,Clothing Item 5,Clothing,149.77,31,Store Knightbury #31,Pereztown,FL,2025-03-09,2,299.54
2494,1425,Andrew,Garcia,tlynch@example.com,Kelliton,GA,1,51,Toys Item 51,Toys,177.7,46,Store Michaelberg #46,Thompsontown,PA,2023-09-02,1,177.7
2495,118,Mark,Hernandez,ramireztracey@example.org,Laurenville,OH,0,33,Toys Item 33,Toys,63.73,37,Store Lake Allisonmouth #37,East Rebecca,FL,2024-06-10,1,63.73
2496,1900,Gerald,Larson,scott04@example.com,Lake Ricky,OH,0,4,Toys Item 4,Toys,149.2,31,Store Knightbury #31,Pereztown,FL,2024-02-28,4,596.8
2497,1005,Jamie,Smith,brittanysmith@example.net,Gordonhaven,NY,0,78,Books Item 78,Books,80.67,12,Store New Jessicaville #12,Hernandezbury,NY,2024-06-10,2,161.34
2498,1327,Kyle,Alexander,tonyflores@example.net,Simpsonburgh,GA,0,61,Electronics Item 61,Electronics,37.64,49,Store East Gary #49,Perezborough,MI,2023-07-21,3,112.92
2499,79,Charles,Smith,enorris@example.com,East Keithport,GA,0,70,Toys Item 70,Toys,164.27,24,Store New Martinport #24,Port Matthewfurt,GA,2023-07-04,3,492.81
2500,1461,Stacey,Knight,vanessa51@example.org,New Kevin,FL,1,4,Toys Item 4,Toys,149.2,10,Store Javierchester #10,Port Joanne,OH,2023-09-19,2,298.4
2501,1784,Katelyn,Mejia,mallory30@example.org,Courtneyville,IL,0,91,Toys Item 91,Toys,11.01,9,Store South Dennis #9,North Kennethberg,FL,2024-11-14,3,33.03
2502,1733,Dakota,Smith,ashley32@example.org,East Marybury,CA,0,11,Toys Item 11,Toys,65.97,8,Store West Deborahfurt #8,South James,PA,2023-10-17,2,131.94
2503,1456,Jason,Pittman,cindy59@example.com,Morganburgh,MI,0,8,Toys Item 8,Toys,61.09,4,Store Hallfurt #4,North Ashley,NC,2024-09-07,2,122.18
2504,1115,Wesley,Fischer,garcialinda@example.com,Henrystad,OH,0,41,Clothing Item 41,Clothing,134.35,18,Store Mitchellmouth #18,Hendricksshire,FL,2023-05-24,1,134.35
2505,1511,Jill,Evans,oliviameyers@example.com,Brownbury,IL,0,25,Books Item 25,Books,59.43,2,Store Tuckerhaven #2,West Richardstad,OH,2023-10-11,2,118.86
2506,1738,Tina,Barrera,jpeterson@example.org,Garzastad,TX,0,43,Clothing Item 43,Clothing,190.31,21,Store Ritterview #21,Hugheshaven,MI,2024-06-14,3,570.93
2507,1202,Sandra,Estrada,codyarnold@example.net,North Carmen,MI,0,91,Toys Item 91,Toys,11.01,47,Store New Jessica #47,Bowersstad,MI,2024-05-25,1,11.01
2508,1927,Nicholas,Flowers,andrew06@example.com,Hendersonland,NY,1,47,Toys Item 47,Toys,72.47,43,Store Jacobmouth #43,North Ronald,PA,2024-01-21,2,144.94
2509,1368,Mark,Brooks,bethmichael@example.org,Welchborough,TX,0,52,Books Item 52,Books,183.61,43,Store Jacobmouth #43,North Ronald,PA,2024-12-05,2,367.22
2510,1690,Christopher,Martin,millerjames@example.org,Bowersside,GA,1,8,Toys Item 8,Toys,61.09,49,Store East Gary #49,Perezborough,MI,2024-04-02,1,61.09
2511,547,Lisa,Gonzalez,eric11@example.net,East Stacyberg,FL,0,65,Clothing Item 65,Clothing,173.67,6,Store Dianamouth #6,Myersborough,IL,2025-02-18,1,173.67
2512,565,Ronald,Parsons,zcortez@example.net,New Danielmouth,CA,0,23,Clothing Item 23,Clothing,148.34,39,Store Lopezmouth #39,North Joshuaton,IL,2024-06-20,2,296.68
2513,839,Erin,Fletcher,christopheraustin@example.com,East Tina,MI,1,26,Home Item 26,Home,30.36,12,Store New Jessicaville #12,Hernandezbury,NY,2023-07-28,2,60.72
2514,1716,Mackenzie,Carlson,nrangel@example.net,South Micheal,NC,0,82,Electronics Item 82,Electronics,130.08,1,Store Martinshire #1,Port Mistyville,MI,2024-12-23,3,390.24
2515,719,Amy,Pacheco,cisnerosanthony@example.com,South Shannonfurt,OH,1,40,Electronics Item 40,Electronics,73.13,8,Store West Deborahfurt #8,South James,PA,2023-07-03,1,73.13
2516,1713,Victoria,Davis,umaxwell@example.net,North Rhondaborough,TX,1,44,Sports Item 44,Sports,108.45,45,Store South Victoriaton #45,North James,GA,2024-07-23,2,216.9
2517,949,Brian,Patrick,mariaclark@example.net,Lake Jill,OH,0,12,Sports Item 12,Sports,15.49,6,Store Dianamouth #6,Myersborough,IL,2023-11-07,2,30.98
2518,374,William,Hancock,wellsdavid@example.org,East Johnnyport,IL,0,15,Books Item 15,Books,166.85,47,Store New Jessica #47,Bowersstad,MI,2024-08-16,4,667.4
2519,1211,Natalie,Pittman,elizabeth76@example.net,Amyport,NY,0,12,Sports Item 12,Sports,15.49,41,Store North Sarastad #41,Debraton,TX,2024-05-16,1,15.49
2520,1616,Laura,Boone,jason72@example.net,North Christopher,PA,0,3,Books Item 3,Books,24.98,1,Store Martinshire #1,Port Mistyville,MI,2025-02-07,3,74.94
2521,943,Tammy,Kim,jeffreywilson@example.org,North Matthewshire,CA,1,28,Electronics Item 28,Electronics,69.46,6,Store Dianamouth #6,Myersborough,IL,2024-06-22,2,138.92
2522,631,Dalton,Griffin,jessicaking@example.org,New Christopherborough,PA,1,93,Clothing Item 93,Clothing,150.62,44,Store Jeremyshire #44,Port Samanthafurt,GA,2023-07-01,4,602.48
2523,1771,Heather,Alexander,sandra38@example.com,Myersborough,NY,0,83,Sports Item 83,Sports,17.33,13,Store Rebeccaland #13,Bakerborough,NY,2023-11-30,4,69.32
2524,272,Timothy,Phillips,wilsonshelia@example.org,Larrymouth,OH,0,96,Toys Item 96,Toys,177.96,20,Store Staceystad #20,South Nathan,NY,2025-05-04,3,533.88
2525,588,Tonya,Sims,ashleyprice@example.net,Port Kimberlyport,CA,1,7,Sports Item 7,Sports,157.94,12,Store New Jessicaville #12,Hernandezbury,NY,2025-04-11,1,157.94
2526,647,Caleb,Roth,crawfordlauren@example.org,Port Jamesmouth,TX,1,36,Home Item 36,Home,107.45,27,Store Bergview #27,East Micheal,IL,2024-01-17,1,107.45
2527,559,Sally,Stewart,whitemary@example.org,Port Lucaschester,PA,1,29,Toys Item 29,Toys,187.81,13,Store Rebeccaland #13,Bakerborough,NY,2024-07-21,3,563.43
2528,532,Michael,Ellis,kandrade@example.org,Wagnerburgh,OH,1,23,Clothing Item 23,Clothing,148.34,45,Store South Victoriaton #45,North James,GA,2023-05-09,5,741.7
2529,1004,Joy,Sanders,martinkaren@example.com,Moralesview,NC,0,57,Sports Item 57,Sports,91.88,23,Store North Gregory #23,Mitchellside,NC,2025-03-20,1,91.88
2530,1582,Susan,Morrison,jonescraig@example.org,Port Stevenstad,MI,1,75,Clothing Item 75,Clothing,159.87,42,Store North Samanthafort #42,Lake David,FL,2025-01-27,1,159.87
2531,1293,Victor,Patel,emilyscott@example.org,Lake Tommystad,NC,0,67,Clothing Item 67,Clothing,109.86,44,Store Jeremyshire #44,Port Samanthafurt,GA,2023-05-18,2,219.72
2532,1710,Curtis,Davis,ufox@example.org,New Theresabury,OH,1,22,Toys Item 22,Toys,19.52,38,Store Chavezshire #38,Rossmouth,TX,2024-11-24,1,19.52
2533,1165,Whitney,Anderson,hmendoza@example.net,North Johnside,CA,0,50,Clothing Item 50,Clothing,191.98,14,Store Lindaberg #14,Staceyburgh,NY,2025-01-07,1,191.98
2534,1324,Ashley,Perkins,cortezscott@example.net,New Linda,NC,1,90,Books Item 90,Books,79.38,44,Store Jeremyshire #44,Port Samanthafurt,GA,2024-08-22,2,158.76
2535,1433,Bobby,Wang,elizabethwalker@example.net,North Erikfort,NY,0,37,Clothing Item 37,Clothing,106.52,33,Store East Sarah #33,West Jessicamouth,GA,2024-09-22,1,106.52
2536,1627,Thomas,Humphrey,msloan@example.net,West Mary,OH,0,71,Electronics Item 71,Electronics,150.64,18,Store Mitchellmouth #18,Hendricksshire,FL,2025-04-12,3,451.92
2537,432,Danny,Reed,rebeccaaustin@example.net,North Felicia,CA,0,12,Sports Item 12,Sports,15.49,17,Store Melindahaven #17,Sullivanstad,IL,2025-03-04,2,30.98
2538,65,Casey,Holland,atkinsonlynn@example.org,Yumouth,IL,0,28,Electronics Item 28,Electronics,69.46,8,Store West Deborahfurt #8,South James,PA,2025-05-20,2,138.92
2539,382,Kathryn,White,destiny35@example.org,Robertmouth,MI,0,67,Clothing Item 67,Clothing,109.86,31,Store Knightbury #31,Pereztown,FL,2025-02-14,2,219.72
2540,662,Kristine,Little,belindatran@example.org,South Melodyfort,PA,0,18,Sports Item 18,Sports,111.59,24,Store New Martinport #24,Port Matthewfurt,GA,2024-11-10,2,223.18
2541,1206,Eric,Rogers,gmccoy@example.net,Lake Haileyton,OH,0,73,Toys Item 73,Toys,69.68,3,Store Skinnerfurt #3,Finleyton,NC,2024-07-18,1,69.68
2542,1290,Joseph,Russell,caseydiane@example.com,Stevenmouth,PA,0,42,Home Item 42,Home,75.36,23,Store North Gregory #23,Mitchellside,NC,2024-09-01,3,226.08
2543,974,Jonathon,Parks,dianethomas@example.net,Brianstad,PA,0,2,Sports Item 2,Sports,11.3,22,Store Riversland #22,Clarkview,CA,2025-02-16,1,11.3
2544,206,Erica,James,xcardenas@example.org,Bobbyland,FL,0,44,Sports Item 44,Sports,108.45,12,Store New Jessicaville #12,Hernandezbury,NY,2023-09-07,2,216.9
2545,957,Denise,Bennett,stricklandmichelle@example.net,Hillmouth,CA,0,46,Toys Item 46,Toys,6.72,35,Store Jocelynburgh #35,Smallhaven,PA,2025-02-06,1,6.72
2546,900,Sarah,Brooks,jamessmith@example.org,West Loriland,TX,0,24,Electronics Item 24,Electronics,78.55,40,Store Port Crystalstad #40,Port Scott,MI,2023-07-21,3,235.65
2547,1423,Corey,Meyer,rhonda99@example.net,Shermanborough,PA,0,59,Toys Item 59,Toys,42.54,28,Store West Hunterville #28,Brianview,TX,2024-04-10,2,85.08
2548,1709,Kathy,Kelly,brenda16@example.net,Port Donald,OH,1,94,Sports Item 94,Sports,62.52,16,Store Port Austin #16,North Christian,MI,2024-04-28,1,62.52
2549,1231,Timothy,Peters,morseronald@example.org,Martineztown,IL,0,33,Toys Item 33,Toys,63.73,22,Store Riversland #22,Clarkview,CA,2024-07-22,3,191.19
2550,615,William,Arnold,ocruz@example.org,Jacobsshire,TX,0,62,Sports Item 62,Sports,108.98,3,Store Skinnerfurt #3,Finleyton,NC,2023-06-06,2,217.96
2551,1845,Tara,Finley,zevans@example.com,North Jane,GA,0,30,Electronics Item 30,Electronics,34.97,33,Store East Sarah #33,West Jessicamouth,GA,2024-02-12,3,104.91
2552,1586,Carlos,Bennett,mitchellallison@example.com,Piercefurt,NY,0,14,Sports Item 14,Sports,174.43,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-01-01,2,348.86
2553,59,Mark,Gibson,kathleen64@example.com,Maryfort,CA,0,74,Electronics Item 74,Electronics,19.28,11,Store Josephberg #11,Lake Xavierhaven,NC,2023-08-23,2,38.56
2554,616,Tyrone,Simon,robert89@example.com,North Ashleystad,OH,0,66,Books Item 66,Books,167.95,39,Store Lopezmouth #39,North Joshuaton,IL,2024-07-09,1,167.95
2555,407,William,Harrison,ebooth@example.com,Johnview,GA,0,90,Books Item 90,Books,79.38,37,Store Lake Allisonmouth #37,East Rebecca,FL,2025-02-28,4,317.52
2556,1359,Nathan,Perry,robertthompson@example.net,Lake Lisa,TX,0,97,Toys Item 97,Toys,131.35,22,Store Riversland #22,Clarkview,CA,2024-03-26,1,131.35
2557,634,Jonathan,Norman,kimberly66@example.com,West Stephanieview,CA,1,7,Sports Item 7,Sports,157.94,50,Store North Justin #50,Vazquezbury,NY,2025-04-18,5,789.7
2558,940,Ethan,Hickman,omiranda@example.net,Elizabethville,PA,0,19,Sports Item 19,Sports,43.31,26,Store Meganburgh #26,Port Sandratown,TX,2024-03-24,3,129.93
2559,1349,Breanna,Saunders,mvaldez@example.net,Patriciashire,NC,0,22,Toys Item 22,Toys,19.52,10,Store Javierchester #10,Port Joanne,OH,2024-07-28,2,39.04
2560,618,Pamela,Davis,qmccoy@example.net,Lake Cynthiashire,MI,0,26,Home Item 26,Home,30.36,20,Store Staceystad #20,South Nathan,NY,2023-10-09,4,121.44
2561,1757,John,Garcia,jferguson@example.com,Contrerasburgh,TX,0,11,Toys Item 11,Toys,65.97,14,Store Lindaberg #14,Staceyburgh,NY,2023-10-19,1,65.97
2562,502,Diana,Mcclure,jerome47@example.net,East Alison,OH,0,56,Home Item 56,Home,105.29,10,Store Javierchester #10,Port Joanne,OH,2025-01-29,1,105.29
2563,1589,Nicholas,Brooks,tony03@example.com,South Michelle,OH,0,88,Toys Item 88,Toys,63.76,24,Store New Martinport #24,Port Matthewfurt,GA,2025-01-03,2,127.52
2564,706,Jack,Bell,thomasjulie@example.com,Michaelhaven,GA,0,1,Home Item 1,Home,44.78,7,Store Cassandraborough #7,New Robert,FL,2024-02-15,2,89.56
2565,808,Shane,Armstrong,chaveztonya@example.net,West Kevin,PA,0,61,Electronics Item 61,Electronics,37.64,45,Store South Victoriaton #45,North James,GA,2023-07-09,2,75.28
2566,1369,Tiffany,Smith,conleyjohn@example.com,Alexanderfort,TX,0,28,Electronics Item 28,Electronics,69.46,25,Store West Kristin #25,Barbarafurt,NC,2024-08-30,4,277.84
2567,1563,Lisa,Scott,jgibson@example.net,Williamchester,NY,1,60,Sports Item 60,Sports,21.06,7,Store Cassandraborough #7,New Robert,FL,2025-02-02,3,63.18
2568,1563,Lisa,Scott,jgibson@example.net,Williamchester,NY,1,50,Clothing Item 50,Clothing,191.98,9,Store South Dennis #9,North Kennethberg,FL,2024-09-22,1,191.98
2569,1840,Derrick,Patrick,hhamilton@example.org,Port Davidhaven,PA,0,52,Books Item 52,Books,183.61,19,Store Victormouth #19,Matthewsview,TX,2023-12-30,3,550.83
2570,870,Thomas,Perkins,clarkpatricia@example.com,South Jeffery,OH,0,87,Electronics Item 87,Electronics,61.52,39,Store Lopezmouth #39,North Joshuaton,IL,2024-11-29,3,184.56
2571,711,Angela,Williams,tristan64@example.com,Gloriamouth,CA,0,51,Toys Item 51,Toys,177.7,32,Store New Debbieville #32,Bentleystad,MI,2024-05-26,2,355.4
2572,1202,Sandra,Estrada,codyarnold@example.net,North Carmen,MI,0,86,Home Item 86,Home,185.97,2,Store Tuckerhaven #2,West Richardstad,OH,2024-06-22,3,557.91
2573,365,Christine,Becker,vwilliams@example.net,North Julie,CA,1,29,Toys Item 29,Toys,187.81,50,Store North Justin #50,Vazquezbury,NY,2024-12-04,4,751.24
2574,697,Brian,Flores,michaelbrown@example.com,Fieldsstad,MI,0,31,Home Item 31,Home,121.39,33,Store East Sarah #33,West Jessicamouth,GA,2023-05-17,1,121.39
2575,1540,Travis,Barrera,melissa04@example.net,Ronaldberg,IL,0,1,Home Item 1,Home,44.78,26,Store Meganburgh #26,Port Sandratown,TX,2024-12-07,2,89.56
2576,283,Robert,Larsen,kjackson@example.org,West Antonio,OH,1,10,Books Item 10,Books,80.57,32,Store New Debbieville #32,Bentleystad,MI,2024-11-11,2,161.14
2577,619,Larry,Brown,amanda07@example.com,Berrymouth,TX,0,25,Books Item 25,Books,59.43,28,Store West Hunterville #28,Brianview,TX,2024-04-25,1,59.43
2578,1340,Christopher,Sanchez,angela40@example.org,Port Kristimouth,NY,0,12,Sports Item 12,Sports,15.49,12,Store New Jessicaville #12,Hernandezbury,NY,2025-05-16,1,15.49
2579,638,Isabel,Conway,robertsonshelby@example.com,Grahamland,PA,0,55,Electronics Item 55,Electronics,182.71,25,Store West Kristin #25,Barbarafurt,NC,2024-12-02,1,182.71
2580,72,Leslie,Newton,jamesrodgers@example.com,Tinaborough,NC,0,87,Electronics Item 87,Electronics,61.52,17,Store Melindahaven #17,Sullivanstad,IL,2023-05-10,3,184.56
2581,816,Douglas,Lawrence,zunigakevin@example.com,East Lori,OH,0,54,Sports Item 54,Sports,146.18,44,Store Jeremyshire #44,Port Samanthafurt,GA,2024-12-18,1,146.18
2582,953,Stephen,Martin,scottolson@example.org,East Linda,MI,1,67,Clothing Item 67,Clothing,109.86,6,Store Dianamouth #6,Myersborough,IL,2025-02-08,3,329.58
2583,208,Derrick,Gilbert,johnsantiago@example.net,Lake Jesse,PA,0,45,Sports Item 45,Sports,165.62,42,Store North Samanthafort #42,Lake David,FL,2024-10-01,2,331.24
2584,26,Justin,Horton,smoore@example.org,New Jillton,TX,0,52,Books Item 52,Books,183.61,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-01-03,3,550.83
2585,1039,Valerie,Webb,edwardssherry@example.org,Karenfurt,IL,0,41,Clothing Item 41,Clothing,134.35,25,Store West Kristin #25,Barbarafurt,NC,2023-09-29,1,134.35
2586,996,Daniel,Cox,jennifer35@example.org,North Aaron,NY,1,88,Toys Item 88,Toys,63.76,42,Store North Samanthafort #42,Lake David,FL,2023-08-07,2,127.52
2587,1580,Michele,Ramirez,jeremycollins@example.net,East Monicaton,GA,0,86,Home Item 86,Home,185.97,4,Store Hallfurt #4,North Ashley,NC,2024-10-04,2,371.94
2588,1520,Bradley,Brown,jennifer73@example.com,Lake Josephborough,FL,1,39,Sports Item 39,Sports,109.72,41,Store North Sarastad #41,Debraton,TX,2024-03-02,2,219.44
2589,1644,Elizabeth,Murillo,lisa24@example.com,Zavalahaven,TX,0,15,Books Item 15,Books,166.85,29,Store East Laura #29,South Lisa,IL,2023-05-16,2,333.7
2590,970,Chris,Martinez,suttonrichard@example.com,West Reginaview,CA,0,65,Clothing Item 65,Clothing,173.67,46,Store Michaelberg #46,Thompsontown,PA,2024-11-30,1,173.67
